TIMESTAMP,RECORD,Batt_volt,Logger_Temp,TotalSapFlow_a,SFD_Outer_a,SFD_Inner_a,Alpha_Outer_a,Alpha_Inner_a,Beta_Outer_a,Beta_Inner_a,Tmax_Outer_a,Tmax_Inner_a,TotalSapFlow_b,SFD_Outer_b,SFD_Inner_b,Alpha_Outer_b,Alpha_Inner_b,Beta_Outer_b,Beta_Inner_b,Tmax_Outer_b,Tmax_Inner_b,TotalSapFlow_c,SFD_Outer_c,SFD_Inner_c,Alpha_Outer_c,Alpha_Inner_c,Beta_Outer_c,Beta_Inner_c,Tmax_Outer_c,Tmax_Inner_c,TotalSapFlow_d,SFD_Outer_d,SFD_Inner_d,Alpha_Outer_d,Alpha_Inner_d,Beta_Outer_d,Beta_Inner_d,Tmax_Outer_d,Tmax_Inner_d,TotalSapFlow_e,SFD_Outer_e,SFD_Inner_e,Alpha_Outer_e,Alpha_Inner_e,Beta_Outer_e,Beta_Inner_e,Tmax_Outer_e,Tmax_Inner_e,Solar,Precipitation,Strikes,StrikeDistance,WindSpeed,WindDirection,GustWindSpeed1,AirTemp,Vapor_Pressure,AtmPressure,RelHumidity,RelHumidityTemp,XOrientation,YOrientation,CompassHeading,N_Wind,E_Wind,GustWindSpeed2,ETo,VPD,Soil_Raw,Soil_Temp,Soil_Water,Canopy_Temp,IRT_Sensor_Temp
26/03/2025 3:15,173,12.82,26.07,0.082,2.03,1.68,0.16822,0.13897,0.1659,0.14694,60.897,61.211,0.083,2.73,0.8,0.22563,0.0662,0.24629,0.06514,46.852,61.895,0.048,2.23,-0.4,0.1842,-0.03441,0.19238,-0.04847,61.319,61.888,0.006,0.45,-0.23,0.0374,-0.02075,0.03288,-0.02843,66.838,60.581,0.013,0.74,-0.26,0.06092,-0.02265,0.08281,-0.04337,52.894,55.726,0,0,0,0,0.71,102.2,1.7,27,1.02,97.7,0.286,25.8,-0.4,0.3,0,-0.15,0.69,1.7,0.053,2.551,2013,31.8,0.085,25.58,26.36
26/03/2025 3:30,174,12.82,26.1,0.143,4.22,2,0.34831,0.16567,0.31197,0.16702,64.469,62.777,0.071,2.27,0.77,0.18731,0.06342,0.27942,0.06238,49.225,61.273,0.044,2.09,-0.4,0.17227,-0.03433,0.18044,-0.05209,61.253,63.085,0.004,0.41,-0.27,0.0333,-0.02471,0.03711,-0.02817,66.832,62.598,0.023,1.13,-0.26,0.09336,-0.02279,0.10304,-0.04045,53.083,56.418,0,0,0,0,0.67,97.3,1.51,26.8,1.05,97.7,0.298,25.9,-0.3,0.1,0,-0.08,0.67,1.51,0.049,2.479,2012,31.7,0.085,25.3,26.3
26/03/2025 3:45,175,12.81,26.11,0.117,3.35,1.75,0.27654,0.14476,0.23976,0.14953,60.205,62.272,0.077,2.58,0.69,0.21331,0.05657,0.20666,0.04908,59.272,62.331,0.05,2.31,-0.4,0.19123,-0.03457,0.1993,-0.05249,61.254,61.824,0.007,0.5,-0.27,0.0418,-0.02481,0.04148,-0.03241,66.196,60.194,0.001,0.29,-0.28,0.02442,-0.02585,0.05772,-0.04637,53.453,56.032,0,0,0,0,0.74,89.1,2,26.8,1.07,97.7,0.306,25.8,-0.5,0.2,0,0.01,0.74,2,0.054,2.45,2012,31.6,0.085,25.26,26.36
26/03/2025 4:00,176,12.81,26.13,0.112,3.14,1.77,0.25873,0.14578,0.26414,0.15052,73.984,60.762,0.067,2.17,0.69,0.1795,0.05678,0.30641,0.05547,46.796,61.344,0.046,2.17,-0.4,0.17909,-0.03457,0.1842,-0.05249,62.897,61.948,0.004,0.39,-0.27,0.03288,-0.02463,0.03263,-0.02817,67.375,62.133,0.002,0.34,-0.33,0.02725,-0.02921,0.04734,-0.04659,53.326,56.158,0,0,0,0,0.69,83.9,1.87,26.7,1.09,97.7,0.31,25.8,-0.7,0.4,0,0.07,0.68,1.87,0.05,2.422,2013,31.5,0.085,25.26,26.37
26/03/2025 4:15,177,12.81,25.97,0.12,3.45,1.82,0.28465,0.14992,0.29452,0.15467,59.947,61.011,0.075,2.47,0.7,0.20328,0.05734,0.19937,0.05314,70.833,62.155,0.05,2.3,-0.4,0.19006,-0.03475,0.19438,-0.04515,61.058,62.133,0.005,0.45,-0.27,0.03754,-0.02481,0.03306,-0.02429,66.296,61.812,0.009,0.59,-0.28,0.04916,-0.02573,0.05772,-0.04311,53.636,55.713,0,0,0,0,0.51,79.6,2.37,26.4,1.1,97.7,0.319,25.7,-0.6,0.4,0,0.09,0.5,2.37,0.036,2.349,2012,31.4,0.085,24.79,26.22
26/03/2025 4:30,178,12.8,25.78,0.088,2.21,1.74,0.18294,0.14308,0.18106,0.1479,58.384,61.456,0.079,2.59,0.77,0.21452,0.06366,0.29633,0.06256,40.869,60.16,0.051,2.34,-0.4,0.19325,-0.03457,0.20449,-0.05249,62.195,62.26,0.008,0.5,-0.23,0.04148,-0.02057,0.03692,-0.02413,66.422,60.422,0.009,0.63,-0.33,0.05226,-0.02915,0.04708,-0.04637,52.961,55.288,0,0,0,0,0.6,92.8,1.51,26.3,1.1,97.7,0.322,25.5,-0.5,0.1,0,-0.03,0.6,1.51,0.042,2.324,2013,31.3,0.085,25.16,26.11
26/03/2025 4:45,179,12.8,25.65,0.114,3.24,1.77,0.26685,0.14578,0.2526,0.15052,61.577,61.64,0.065,2.1,0.69,0.17366,0.05712,0.21566,0.05618,37.122,63.656,0.044,2.07,-0.4,0.17144,-0.03457,0.17602,-0.05249,62.005,61.815,0.006,0.46,-0.28,0.03804,-0.02495,0.03772,-0.02843,65.469,61.237,0.025,1.23,-0.26,0.10233,-0.02265,0.09966,-0.04323,52.186,56.023,0,0,0,0,0.55,93.6,1.41,26.2,1.11,97.7,0.325,25.4,-0.7,0.3,0,-0.03,0.55,1.41,0.039,2.301,2013,31.2,0.085,24.79,25.93
26/03/2025 5:00,180,12.81,25.58,0.115,3.21,1.84,0.2654,0.15205,0.26172,0.1567,69.033,63.079,0.052,1.57,0.69,0.12964,0.05657,0.202,0.0556,57.862,61.922,0.046,2.2,-0.44,0.18168,-0.03835,0.1861,-0.05249,59.796,62.386,0.004,0.35,-0.23,0.02923,-0.02075,0.02898,-0.02843,64.235,61.519,0.016,0.84,-0.21,0.06952,-0.01945,0.06642,-0.04337,53.515,56.095,0,0,0,0,0.53,89.3,1.63,26.1,1.11,97.8,0.328,25.3,-1,0.3,0,0.01,0.53,1.63,0.037,2.277,2013,31.1,0.085,24.8,25.76
26/03/2025 5:15,181,12.81,25.35,0.113,3.12,1.85,0.25836,0.15309,0.26778,0.16087,66.905,60.952,0.046,1.33,0.69,0.10988,0.05712,0.31904,0.05921,45.434,58.236,0.054,2.49,-0.44,0.20566,-0.03835,0.21688,-0.05229,61.622,60.423,0.005,0.45,-0.27,0.03754,-0.02463,0.03724,-0.02817,65.31,61.328,0.03,1.43,-0.28,0.11808,-0.02601,0.12652,-0.04659,52.314,56.15,0,0,0,0,0.41,52.7,1.38,25.8,1.11,97.8,0.333,25.1,-0.6,0.2,0,0.25,0.33,1.38,0.029,2.22,2012,31,0.085,23.53,25.54
26/03/2025 5:30,182,12.81,24.94,0.111,3.1,1.81,0.25592,0.14883,0.27736,0.15678,49.91,59.997,0.076,2.58,0.62,0.21273,0.05124,0.23466,0.05042,13.649,62.667,0.054,2.52,-0.45,0.20866,-0.03879,0.216,-0.05653,60.933,60.239,0.007,0.5,-0.27,0.04216,-0.02481,0.03754,-0.02831,65.56,62.842,0.018,0.97,-0.3,0.07978,-0.02625,0.09528,-0.04685,52.753,55.585,0,0,0,0,0.47,18,1.46,25.1,1.1,97.8,0.346,24.7,-0.9,0.1,0,0.45,0.15,1.46,0.031,2.088,2012,30.9,0.085,22.89,24.69
26/03/2025 5:45,183,12.79,24.51,0.108,3,1.75,0.24812,0.14508,0.25177,0.14992,62.95,60.507,0.094,3.12,0.87,0.25782,0.0713,0.35084,0.06988,41.558,61.852,0.049,2.31,-0.45,0.1914,-0.03879,0.20592,-0.05285,58.09,61.438,0.007,0.46,-0.23,0.03784,-0.02061,0.0333,-0.02831,65.055,59.053,0.021,1.09,-0.3,0.09046,-0.02625,0.11105,-0.04377,52.374,55.959,0,0,0,0,0.47,16.5,1.37,24.5,1.09,97.8,0.355,24.2,-0.9,0.2,0,0.45,0.13,1.37,0.031,1.987,2013,30.9,0.085,22.19,23.9
26/03/2025 6:00,184,12.8,23.96,0.098,2.59,1.75,0.2139,0.14432,0.22234,0.14883,56.311,59.132,0.092,3.07,0.84,0.25401,0.06916,0.33753,0.06428,40.937,60.481,0.055,2.52,-0.41,0.20836,-0.03537,0.21832,-0.05347,58.971,60.046,0.008,0.52,-0.23,0.0427,-0.02085,0.03804,-0.02843,63.532,59.805,0.018,0.94,-0.26,0.07749,-0.02315,0.0898,-0.04085,50.995,55.587,0,0,0,0,0.32,224.5,0.65,23.8,1.09,97.8,0.369,23.7,-0.5,0.3,0,-0.23,-0.23,0.65,0.02,1.864,2011,30.8,0.084,20.51,23.17
26/03/2025 6:15,185,12.79,23.24,0.113,3.15,1.79,0.2601,0.14767,0.27095,0.15201,61.936,60.997,0.108,3.67,0.84,0.3028,0.06969,0.29164,0.0614,67.836,62.404,0.06,2.72,-0.41,0.22477,-0.03567,0.23124,-0.05367,58.476,59.297,0.007,0.52,-0.28,0.04327,-0.02535,0.0427,-0.02889,63.665,58.927,0.031,1.41,-0.21,0.11674,-0.02011,0.12392,-0.04433,50.739,55.329,1,0,0,0,0.17,277.1,0.57,22.6,1.07,97.8,0.392,22.9,-1,0.3,0,0.02,-0.17,0.57,0.011,1.67,2012,30.7,0.085,19.59,22.15
26/03/2025 6:30,186,12.81,22.52,0.132,3.74,2.02,0.30939,0.16678,0.29606,0.17124,70.028,61.067,0.088,2.94,0.76,0.24274,0.06211,0.25928,0.05748,58.165,62.472,0.052,2.42,-0.45,0.19992,-0.03943,0.2074,-0.05743,59.291,61.123,0.003,0.36,-0.28,0.02968,-0.02513,0.02932,-0.02865,65.362,60.371,0.022,1.11,-0.26,0.09172,-0.02333,0.11426,-0.04419,50.485,54.573,7,0,0,0,0.16,271.6,0.45,21.8,1.07,97.8,0.411,22,-0.7,0.1,0,0,-0.16,0.45,0.016,1.541,2011,30.6,0.085,19.61,21.27
26/03/2025 6:45,187,12.83,22.09,0.076,1.81,1.63,0.14918,0.13482,0.12282,0.13692,78.122,64.397,0.073,2.4,0.73,0.19829,0.05976,0.2128,0.0556,56.785,63.09,0.039,1.95,-0.48,0.16068,-0.04161,0.1657,-0.05549,62.585,61.892,0.005,0.45,-0.27,0.03724,-0.02481,0.03276,-0.03229,67.022,60.008,0.022,1.08,-0.26,0.08919,-0.02311,0.10676,-0.04377,52.693,55.272,18,0,0,0,0.17,277.1,0.36,21.4,1.07,97.8,0.421,21.4,-0.9,0.1,0,0.02,-0.17,0.36,0.028,1.478,2012,30.5,0.085,20.89,20.86
26/03/2025 7:00,188,12.86,21.98,0.093,2.41,1.77,0.19898,0.14612,0.1739,0.1481,70.092,65.143,0.057,1.79,0.64,0.14767,0.05301,0.14644,0.04939,63.142,64.951,-0.004,0.22,-0.55,0.01846,-0.04711,0.01834,-0.05697,71.924,63.901,0.01,0.57,-0.21,0.04776,-0.02023,0.0474,-0.02775,67.568,62.32,0.018,0.97,-0.28,0.0794,-0.02535,0.09724,-0.04545,53.702,55.779,37,0,0,0,0.17,300.3,0.34,21.9,1.09,97.8,0.415,21.4,-0.7,0.3,0,0.08,-0.14,0.34,0.048,1.54,2012,30.4,0.085,23.28,21.21
26/03/2025 7:15,189,12.93,22.53,0.095,2.44,1.81,0.20184,0.14896,0.17871,0.15084,68.595,65.398,0.021,0.49,0.49,0.04007,0.04007,0.05006,0.03656,58.767,64.822,-0.027,-0.61,-0.61,-0.05209,-0.05239,-0.04863,-0.06193,74.648,66.12,0.005,0.39,-0.21,0.03288,-0.01939,0.03635,-0.02291,69.845,62.826,0.011,0.66,-0.27,0.0549,-0.02483,0.066,-0.04171,55.084,57.412,34,0,0,0,0.24,112,0.6,23.8,1.12,97.9,0.381,22.3,-0.7,0.1,0,-0.09,0.22,0.6,0.051,1.828,2011,30.3,0.084,27.48,23.5
26/03/2025 7:30,190,12.96,23.85,0.102,2.73,1.79,0.22588,0.1478,0.21696,0.14977,73.246,61.523,-0.028,-1.17,0.07,-0.09825,0.00627,-0.07803,0.00614,60.327,65.632,-0.03,-0.79,-0.56,-0.06693,-0.04829,-0.06341,-0.05793,73.565,66.048,0.011,0.57,-0.16,0.04734,-0.01503,0.05068,-0.01857,73.009,64.219,0.001,0.31,-0.34,0.02588,-0.03047,0.0379,-0.04697,55.211,56.531,41,0,0,0,0.55,84.7,1.19,25.7,1.13,97.9,0.344,23.8,-0.9,0.2,0,0.05,0.55,1.19,0.081,2.171,2011,30.2,0.085,27.39,25.82
26/03/2025 7:45,191,13.07,25.39,0.122,3.32,2.09,0.27486,0.17294,0.2439,0.17711,65.605,61.908,-0.008,-0.58,0.34,-0.04947,0.02824,0.00286,0.02472,41.976,62.011,-0.022,-0.48,-0.54,-0.04223,-0.04669,-0.04195,-0.05287,74.077,67.569,0.013,0.63,-0.12,0.05202,-0.01121,0.05167,-0.01847,70.167,64.918,0.007,0.52,-0.3,0.04318,-0.02637,0.0472,-0.03983,53.887,58.23,74,0,0,0,1.06,92.2,2.95,27.1,1.15,97.9,0.322,25.5,-0.9,0.1,0,-0.04,1.06,2.95,0.151,2.437,2011,30.1,0.084,28.56,27.69
26/03/2025 8:00,192,13.57,28.35,0.091,2.27,1.85,0.18781,0.15239,0.17888,0.15678,66.482,63.285,0.002,-0.23,0.43,-0.02049,0.0362,0.00291,0.02966,31.117,61.386,-0.032,-0.89,-0.49,-0.07495,-0.04287,-0.05187,-0.04855,109.756,68.129,0.013,0.67,-0.14,0.05516,-0.01399,0.05146,-0.02075,69.471,66.247,0.006,0.55,-0.37,0.04495,-0.03253,0.04174,-0.04753,55.346,59.435,221,0,0,0,1.06,80.2,2.91,27.8,1.17,97.8,0.311,27.3,-0.7,0.2,0,0.18,1.05,2.91,0.308,2.58,2011,30.1,0.085,29.43,29.34
26/03/2025 8:15,193,13.42,30.83,0.157,4.58,2.27,0.37867,0.18731,0.28178,0.19435,54.696,61.026,-0.012,-0.7,0.29,-0.06007,0.02385,-0.07069,0.02064,67.5,65.816,-0.037,-1.11,-0.47,-0.09415,-0.04057,-0.04195,-0.04637,99.165,69.156,0.021,0.92,-0.1,0.0768,-0.01071,0.0762,-0.01761,69.588,62.319,0.006,0.5,-0.3,0.04214,-0.02695,0.05136,-0.03941,58.251,61.081,343,0,0,0,1.32,75.6,3.9,28.9,1.17,97.8,0.295,29.9,-0.7,0.4,0,0.33,1.27,3.9,0.457,2.814,2011,30,0.084,29.68,30.44
26/03/2025 8:30,194,13.48,32.44,0.068,1.44,1.7,0.11972,0.14058,0.13604,0.14516,55.638,62.471,-0.037,-1.46,-0.02,-0.12311,-0.00305,-0.13549,-0.00599,67.571,65.638,-0.057,-1.85,-0.55,-0.15463,-0.04799,-0.14447,-0.05363,74.509,73.309,0.013,0.69,-0.19,0.05692,-0.01789,0.05654,-0.02123,70.92,65.165,0.002,0.34,-0.3,0.02834,-0.02699,0.03662,-0.04215,49.694,60.834,401,0,0,0,1.18,60.4,3.52,29.7,1.17,97.8,0.281,31.9,-0.9,0.4,0,0.59,1.03,3.52,0.521,3.005,2011,30.1,0.084,31.78,31.42
26/03/2025 8:45,195,13.43,34.87,0.061,1.2,1.68,0.09909,0.13866,0.0926,0.146,61.649,62.966,-0.041,-1.73,0.11,-0.14449,0.00956,-0.11247,0.00313,73.607,63.686,-0.078,-2.62,-0.65,-0.21841,-0.05511,-0.18235,-0.05769,83.546,69.709,0.014,0.71,-0.16,0.05881,-0.01447,0.06218,-0.01785,69.845,64.09,0.013,0.77,-0.3,0.06336,-0.02717,0.07574,-0.03987,53.082,58.934,459,0,0,0,1.35,49.8,4.66,30.4,1.17,97.8,0.27,33.2,-0.6,0.2,0,0.87,1.03,4.66,0.598,3.176,2011,30.1,0.084,32.09,31.92
26/03/2025 9:00,196,13.39,37.22,-0.002,-1.03,1.26,-0.08629,0.10474,-0.08511,0.10684,78.199,64.222,-0.034,-1.46,0.11,-0.12245,0.00918,-0.12011,0.00303,74.438,63.015,-0.052,-1.62,-0.63,-0.13579,-0.05475,-0.12805,-0.06029,98.459,68.198,0.013,0.66,-0.14,0.05384,-0.01427,0.04996,-0.02109,70.224,63.204,0.007,0.55,-0.33,0.04528,-0.02873,0.04386,-0.04093,73.1,61.081,513,0,0,0,1.52,45,3.59,30.9,1.16,97.9,0.26,34,-0.5,0.2,0,1.07,1.07,3.59,0.67,3.313,2011,30.2,0.084,32.82,32.51
26/03/2025 9:15,197,13.37,38.9,-0.006,-1.11,1.16,-0.09369,0.09558,-0.07829,0.09772,86.097,66.603,-0.024,-1.08,0.14,-0.09201,0.01188,-0.07017,0.00882,83.116,64.453,-0.05,-1.6,-0.52,-0.13389,-0.04527,-0.12501,-0.04799,72.133,69.668,0.016,0.77,-0.14,0.0636,-0.01415,0.06678,-0.01745,71.617,63.586,0.012,0.73,-0.31,0.06006,-0.02777,0.07606,-0.03473,43.216,60.903,566,0,0,0,1.48,43,4.11,31.8,1.16,97.9,0.245,34.8,-0.6,0.3,0,1.08,1.01,4.11,0.738,3.558,2011,30.3,0.084,35.14,33.46
26/03/2025 9:30,198,13.35,40.21,-0.025,-1.8,1.05,-0.15025,0.08675,-0.11941,0.08872,94.118,65.351,-0.035,-1.36,-0.05,-0.11419,-0.00605,-0.11873,-0.00597,64.319,66.378,-0.068,-2.22,-0.68,-0.18491,-0.05755,-0.15335,-0.06301,87.034,71.429,0.01,0.55,-0.14,0.04458,-0.01399,0.04428,-0.01727,71.055,64.794,0.013,0.77,-0.28,0.06422,-0.02593,0.06508,-0.03821,75.94,61.147,616,0,0,0,1.46,49.5,4.03,32.3,1.15,97.9,0.237,35.6,-0.7,0.5,0,0.95,1.11,4.03,0.799,3.699,2011,30.4,0.085,32.75,33.96
26/03/2025 9:45,199,13.33,41.38,-0.029,-1.91,0.98,-0.15955,0.08074,-0.13389,0.08026,79.078,66.355,-0.042,-1.67,0,-0.14057,0,-0.09367,-0.00577,81.119,66.45,-0.116,-4.05,-0.75,-0.33707,-0.06341,-0.31887,-0.06591,83.302,69.97,0.01,0.49,-0.1,0.04014,-0.01031,0.03984,-0.01361,72.349,66.848,-0.002,0.15,-0.31,0.01293,-0.02743,0.02714,-0.03449,57.135,64.248,663,0,0,0,1.37,43.3,4.02,33.2,1.15,97.9,0.227,36.4,-0.9,0.3,0,1,0.94,4.02,0.859,3.942,2012,30.5,0.085,34.59,35.14
26/03/2025 10:00,200,13.31,42.42,-0.037,-2.12,0.84,-0.17721,0.06998,-0.15075,0.06956,74.13,63.914,-0.043,-1.67,-0.05,-0.13991,-0.00587,-0.10965,-0.00295,103.315,74.172,-0.053,-1.59,-0.7,-0.13277,-0.05987,-0.13655,-0.06557,84.697,71.366,0.008,0.46,-0.14,0.03772,-0.01379,0.03746,-0.01707,74.595,67.324,-0.011,-0.24,-0.28,-0.02185,-0.02531,-0.02121,-0.03259,69.237,63.758,707,0,0,0,1.48,45.2,3.54,33.8,1.13,97.8,0.215,37.2,-1.1,0.9,0,1.04,1.05,3.54,0.922,4.14,2012,30.6,0.085,35.98,35.45
26/03/2025 10:15,201,13.28,43.24,0,-0.93,1.23,-0.07855,0.10219,-0.07151,0.11004,65.226,62.28,-0.057,-2.37,0.11,-0.19751,0.00906,-0.13241,0.00898,52.455,63.003,-0.067,-2.11,-0.76,-0.17555,-0.06519,-0.17687,-0.07409,76.733,64.919,0.002,0.27,-0.19,0.02191,-0.01737,0.02543,-0.01727,67.664,63.43,0.016,0.9,-0.31,0.07447,-0.02833,0.04842,-0.03557,50.338,61.733,747,0,0,0,1.57,30.4,3.77,34.2,1.13,97.8,0.212,37.6,-0.6,0.5,0,1.35,0.79,3.77,0.975,4.249,2011,30.7,0.084,36.93,36.17
26/03/2025 10:30,202,13.28,43.77,-0.015,-1.5,1.19,-0.12631,0.09872,-0.11919,0.10095,92.928,64.409,-0.091,-3.6,-0.05,-0.29969,-0.00605,-0.25199,-0.00603,72.296,68.116,-0.055,-1.69,-0.68,-0.14103,-0.05755,-0.10899,-0.06657,88.932,66.505,0.008,0.5,-0.19,0.0418,-0.01765,0.04149,-0.02101,74.46,64.911,0.021,1.12,-0.35,0.09246,-0.03153,0.07662,-0.04139,73.649,59.607,783,0,0,0,1.38,54.6,4.44,34.6,1.12,97.8,0.202,38.1,-0.7,0.3,0,0.8,1.13,4.44,1.018,4.4,2011,30.9,0.084,37.77,36.55
26/03/2025 10:45,203,13.28,44.42,-0.026,-1.74,0.94,-0.14615,0.0781,-0.10351,0.08339,88.618,64.859,-0.184,-7.18,-0.2,-0.59479,-0.01865,-0.29415,-0.02457,109.731,63.368,-0.047,-1.32,-0.73,-0.11141,-0.06303,-0.11371,-0.07219,75.339,65.043,0.005,0.38,-0.19,0.0313,-0.01737,0.03118,-0.02075,71.111,65.357,0.008,0.63,-0.37,0.05261,-0.03239,0.04276,-0.03973,60.227,60.037,815,0,0,0,1.38,51.8,3.67,35.2,1.11,97.8,0.195,38.6,-0.6,0.7,0,0.85,1.08,3.67,1.063,4.588,2012,31,0.085,35.83,36.96
26/03/2025 11:00,204,13.26,45.21,-0.031,-2.02,1.05,-0.16911,0.08675,-0.13949,0.08904,81.28,64.792,-0.049,-1.98,0,-0.16597,0,-0.02399,-0.00299,94.564,64.678,-0.042,-1.18,-0.63,-0.09981,-0.05477,-0.09893,-0.06067,75.34,66.812,0.008,0.48,-0.19,0.03935,-0.01785,0.04269,-0.02123,69.595,67.128,0.017,0.92,-0.3,0.07667,-0.02665,0.07946,-0.03657,49.269,63.687,843,0,0,0,1.25,50,2.49,35.7,1.09,97.8,0.187,39.2,-0.3,0.1,0,0.8,0.95,2.49,1.097,4.764,2013,31.2,0.085,38.76,37.19
26/03/2025 11:15,205,13.26,45.9,-0.001,-1,1.27,-0.08403,0.10502,-0.07893,0.10408,69.504,64.801,-0.022,-1.03,0.18,-0.08701,0.01458,-0.04575,0.01734,66.917,71.221,-0.042,-1.22,-0.59,-0.10283,-0.05119,-0.09563,-0.05697,84.81,67.44,0.009,0.49,-0.14,0.04032,-0.01423,0.04007,-0.01753,67.121,63.897,0.016,0.85,-0.24,0.07077,-0.02151,0.06914,-0.03171,62.371,61.93,867,0,0,0,1.19,51.1,3.27,36,1.08,97.8,0.182,39.5,-0.9,0.3,0,0.75,0.93,3.27,1.128,4.873,2013,31.5,0.085,39.41,37.6
26/03/2025 11:30,206,13.24,46.33,-0.061,-3.1,0.87,-0.25829,0.07123,-0.22769,0.07076,77.267,65.291,-0.039,-1.43,-0.16,-0.12015,-0.01535,-0.20009,-0.02125,62.366,65.67,-0.078,-2.54,-0.73,-0.21151,-0.06293,-0.20829,-0.07181,70.852,70.914,0.005,0.39,-0.23,0.03216,-0.02119,0.03559,-0.02091,70.698,65.452,0.005,0.49,-0.34,0.041,-0.03029,0.02262,-0.04595,70.428,60.164,886,0,0,0,1.62,21.7,3.6,36.1,1.07,97.8,0.178,39.8,-0.4,0.3,0,1.5,0.6,3.6,1.17,4.923,2013,31.7,0.085,39.96,38.4
26/03/2025 11:45,207,13.25,46.46,-0.043,-2.39,0.88,-0.19913,0.07253,-0.16477,0.07786,104.421,63.358,-0.055,-2.15,-0.05,-0.17893,-0.00613,-0.15457,-0.00607,100.433,65.303,-0.058,-1.76,-0.76,-0.14737,-0.06519,-0.14265,-0.07103,82.591,66.232,0.006,0.41,-0.2,0.03336,-0.01827,0.03312,-0.02163,68.581,62.321,-0.004,0.08,-0.34,0.00704,-0.02965,0.02298,-0.03711,53.06,60.93,900,0,0,0,1.36,49.6,4.06,36.5,1.06,97.7,0.173,40,-0.4,0.4,0,0.88,1.03,4.06,1.182,5.063,2013,32,0.085,40.56,38.92
26/03/2025 12:00,208,13.24,46.86,0.008,-0.54,1.19,-0.04643,0.09872,-0.03731,0.10095,74.647,63.423,-0.009,-0.56,0.28,-0.04891,0.02358,-0.03057,0.02338,63.744,70.544,-0.031,-0.87,-0.49,-0.07435,-0.04297,-0.07387,-0.05235,68.644,65.674,0.01,0.57,-0.19,0.04734,-0.01789,0.04698,-0.02123,69.914,63.653,0.006,0.5,-0.33,0.04136,-0.02951,0.06137,-0.03957,53.935,61.806,911,0,0,0,1.66,23.2,4.04,36.6,1.04,97.7,0.169,40.3,-0.4,0.3,0,1.52,0.65,4.04,1.209,5.115,2013,32.4,0.085,40.65,38.63
26/03/2025 12:15,209,13.24,47.02,0.062,1.34,1.5,0.11154,0.12442,0.08199,0.12959,82.789,63.543,-0.043,-1.78,0.08,-0.14873,0.00638,-0.04861,0,80.283,64.122,-0.052,-1.57,-0.65,-0.13183,-0.05569,-0.11777,-0.06163,82.538,67.44,0.007,0.45,-0.2,0.0365,-0.01807,0.0362,-0.01785,70.495,64.238,0.008,0.6,-0.33,0.05008,-0.02951,0.03608,-0.03957,50.161,62.314,916,0,0,0,1.25,83,2.96,36.9,1.03,97.7,0.165,40.4,-0.4,0.6,0,0.15,1.24,2.96,1.203,5.225,2014,32.7,0.086,41.9,39.05
26/03/2025 12:30,210,13.24,47.28,-0.019,-1.53,1.02,-0.12833,0.08412,-0.12965,0.08648,88.062,67.309,-0.082,-3.18,-0.13,-0.26517,-0.01253,-0.18949,-0.01863,85.588,64.683,-0.067,-2.18,-0.68,-0.18123,-0.05775,-0.16387,-0.06353,82.361,67.26,0.006,0.39,-0.14,0.03276,-0.01429,0.03252,-0.01765,68.096,63.609,0.004,0.35,-0.24,0.02933,-0.02169,0.02898,-0.03205,61.826,61.889,916,0,0,0,1.33,87,4.14,37.3,1.01,97.6,0.16,40.7,-0.7,0.6,0,0.07,1.33,4.14,1.212,5.372,2013,33,0.085,40.81,39.25
26/03/2025 12:45,211,13.23,47.48,0.016,-0.37,1.4,-0.03211,0.11524,-0.01711,0.12027,87.732,62.72,-0.052,-2.12,0.04,-0.17695,0.00303,-0.13013,0,105.882,64.006,-0.039,-1.08,-0.61,-0.09169,-0.05265,-0.09087,-0.05869,73.838,66.572,0.008,0.49,-0.2,0.04048,-0.01811,0.04016,-0.02145,68.527,63.281,0.005,0.5,-0.37,0.04156,-0.03267,0.05632,-0.04281,56.461,61.058,912,0,0,0,1.34,112.2,3.84,37.3,0.98,97.6,0.153,41,-0.7,0.3,0,-0.51,1.24,3.84,1.21,5.417,2013,33.2,0.085,40.16,39.8
26/03/2025 13:00,212,13.22,47.58,-0.062,-3.04,0.76,-0.25293,0.06238,-0.23145,0.06488,94.503,63.974,-0.076,-3,-0.05,-0.25055,-0.00609,-0.19637,-0.01209,90.534,65.132,-0.07,-2.25,-0.73,-0.18713,-0.06219,-0.18499,-0.06477,67.943,71.545,0.007,0.42,-0.14,0.03457,-0.01423,0.03772,-0.01761,72.533,66.528,-0.007,0,-0.38,0,-0.03347,0.0148,-0.04093,55.39,61.5,905,0,0,0,1.23,56.6,2.77,37.8,0.97,97.6,0.149,41.2,-0.4,0.7,0,0.68,1.03,2.77,1.203,5.592,2013,33.5,0.085,41.49,40.1
